1733,0,太保年初27的时候对应大盘2440点，只要不发生系统性风,手心里的温柔2019,05-12 13:48
1322,0,一忧一喜皆心火，一荣一枯皆眼尘， 静心看透炎凉事，,柴耙Zi,05-12 13:19
1586,1,跑,股海泛舟有远邻,05-11 21:23
2855,1,•。周末一批垃圾股暂停上市，下周一可能会引爆绩优股,一买红168,05-11 11:08
2683,0,中国太保(601601)融资融券信息(05-10),中国太保资讯,05-11 07:42
1898,2,说好的，等到32左右就进来，同志们俺昨天又回来啦！[,一个苹果3,05-10 22:47
6358,5,601601:中国太保高级管理人员辞职公告,中国太保资讯,05-10 18:16
1806,0,中国太保05月10日资金揭秘,资金解密,05-10 16:12
2597,3,为什么午后大盘急剧下跌，又快速拉升？为什么跌？又为,陈先生ing,05-10 15:21
1320,1,太帅了,股友enztjz,05-10 14:45
1587,1,为了拉指数也拼了,从今天开始做咸鱼,05-10 14:34
1663,2,明知道追高不好但是手好痒,橙子西米露,05-10 14:22
1665,0,中国太保5月10日盘中涨幅达5%,中国太保资讯,05-10 14:18
279,0,中国太保05月16日资金揭秘,资金解密,05-16 16:13
357,0,为什么太保就是不涨 因为看好的散户太多。 垃圾股为什,股友hVR79o,05-16 15:20
250,0,完全背离大盘和板块，垃圾中的垃圾,遇爱无缘,05-16 14:58
346,1,反弹再多也没这货的份！十天倒有九天在垫底。,向松祚火线入股,05-16 14:50
267,0,游资操纵股价、快速获利的心理和战法[减仓][看空][卖,千般拉高为出货,05-16 14:40
281,0,还是找机会去买康美药业好,青草芳华,05-16 14:25
241,0,康美涨停．．．,青草芳华,05-16 14:05
299,0,做空已经不行了，何必拿太保撒气？,闲庭信步2018,05-16 13:59
404,1,这是要把散户都磨走，没量，都是散户玩，机构没动。,计划好去海边,05-16 13:45
286,0,买点放着，作科创板申购的底仓,青草芳华,05-16 13:39
385,1,为什么每次都是垫底？,向松祚火线入股,05-16 13:16
342,0,这个股票只要是急拉，马上跑就对了。回头还能买回来。,我行我自在,05-16 11:18
360,0,你咋就想垃圾股似的上蹿下跳。,股友enztjz,05-16 09:41
1354,12,太保涨的没平安快，跌的比平安快，为何还有人选择买它,sss02115,05-16 09:26
359,0,中国太保：融资净偿还2885.64万元，融资余额14.16亿元,财经评论,05-16 09:15
645,0,中国太保05月15日获沪股通减仓153.35万股,聚焦沪深港,05-16 08:03
802,0,好股，挣了不少钱，十五日国资大举入市将有大行情，五,港澳发展,05-16 01:50
1128,4,如果明天突破不了34.12，那么就大概率回调，做好空的,大浪淘金18888,05-15 20:35
1058,0,中国太保05月15日资金揭秘,资金解密,05-15 16:14
1534,2,尾盘跑吧，明天大跌,我行我自在,05-15 14:45
778,0,只要反弹不缺席，我就永远不担心,目标4500点,05-15 13:06
724,0,呦呦,第二冲击波,05-15 11:47
912,1,主力大佬不如拉人保，不然早涨停了,股友4l7wEw,05-15 11:24
708,0,泥玛，废物，能不能坚挺点。,股友MxhTr69461,05-15 11:20
909,0,汉奸出来了。,我行我自在,05-15 11:08
715,0,继续加油，我为你打气，冲啊………,股友MxhTr69461,05-15 10:44
791,0,发射咯，保费增加这么多，涨点都符合市场，加一点,大浪淘金18888,05-15 09:17
1098,0,中国太保05月14日获沪股通减仓263.42万股,聚焦沪深港,05-15 08:02
752,0,中国太保：融资净买入706.34万元，融资余额14.45亿元,财经评论,05-15 07:45
1527,0,中国太保(601601)融资融券信息(05-14),中国太保资讯,05-15 07:41
1369,0,消息利好，先来个两三层仓位，小步进来。太保首四个月,大浪淘金18888,05-14 20:16
2592,0,太保首四个月寿险保费增加4.8％ 产险升近12％,中国太保资讯,05-14 17:48
1683,7,有没有比我高的，36.10,股友yjXo7p,05-14 17:34
2077,0,中国太保：前4月保费收入1484亿元,中国太保资讯,05-14 17:03
948,0,明天等待时机,十九遇你,05-14 16:57
851,0,耐心持股,十九遇你,05-14 16:57
9142,7,601601:中国太保保费收入公告,中国太保资讯,05-14 16:37
943,1,此股已废。,股友MxhTr69461,05-14 16:31
911,0,中国太保05月14日资金揭秘,资金解密,05-14 16:12
846,0,32左右进了2000股！,大漠响尾蛇,05-14 12:36
969,1,跌到30我多加点！,大漠响尾蛇,05-14 12:36
847,0,什么时候分红啊？,大漠响尾蛇,05-14 12:35
892,0,现在属于阶段性底部维稳，不破支撑位都不怕，毕竟现在,大浪淘金18888,05-14 11:41
1822,1,A股银行保险五日“失血”66亿 哪类资金在“跑路”？,信阳东方红大道证券营业部,05-14 11:40
1204,3,各位对不住了老夫先撤了。这样维稳，是怕引起恐慌。之,转折是必然,05-14 11:13
706,0,争点气，别家的股都五个点了。,阿尔法a,05-14 10:06
620,0,兄弟加油,大浪淘金18888,05-14 09:56
671,0,砸盘开始,木乃伊3,05-14 09:46
2124,1,A股银行保险五日“失血”66亿 哪类资金在“跑路”？,福建分公司,05-14 09:25
952,0,资讯速递|“健康态 慧生活” 中国太保寿险2019年客户,国联安基金,05-14 09:17
820,0,中国太保：融资净偿还140.38万元，融资余额14.38亿元,财经评论,05-14 07:54
1630,0,中国太保(601601)融资融券信息(05-13),中国太保资讯,05-14 07:41
1117,0,中国太保05月13日资金揭秘,资金解密,05-13 16:12
2168,3,“健康态 慧生活” 中国太保寿险2019年客户服务节盛大,财经评论,05-13 15:26
1217,1,现在这价格是机会大于风险吧,延边卡卡,05-13 15:07
1197,0,中国太保寿险发布“健康态”保险服务生态圈,国联安基金,05-13 14:36
4232,19,36.28进的，这还有机会解套吗,韭菜站岗,05-13 14:05
805,0,尼玛币的，跌了八块钱了还不够啊？,股友enztjz,05-13 14:04
1018,1,生日快乐！我家的保险选择了你，加油加油！,csyk1969,05-13 12:38
3655,8,保险股中就中国太保最差吗？目前只有中国太保只比发行,股友hVR79o,05-13 12:06
802,0,今天跌2.8，今天是太平洋28岁生日,小黑屋111,05-13 11:55
1456,2,这货到底是出货还是吸筹？,飞小来也,05-13 10:41
1555,10,我就问你们一句话，你们怕不怕，,大浪淘金18888,05-13 10:29
1218,1,为毛最近总是保险股垫底？为毛之前专假还天天死命推荐,向松祚火线入股,05-13 09:56
867,0,中国太保：融资净偿还4683.43万元，融资余额14.4亿元,财经评论,05-13 07:06
1162,0,反弹时有你就行了，始终看好你太保，为国加油！,目标4500点,05-12 18:25
1733,0,太保年初27的时候对应大盘2440点，只要不发生系统性风,手心里的温柔2019,05-12 13:48
1322,0,一忧一喜皆心火，一荣一枯皆眼尘， 静心看透炎凉事，,柴耙Zi,05-12 13:19
1586,1,跑,股海泛舟有远邻,05-11 21:23
2860,1,•。周末一批垃圾股暂停上市，下周一可能会引爆绩优股,一买红168,05-11 11:08
2683,0,中国太保(601601)融资融券信息(05-10),中国太保资讯,05-11 07:42
1898,2,说好的，等到32左右就进来，同志们俺昨天又回来啦！[,一个苹果3,05-10 22:47
6365,5,601601:中国太保高级管理人员辞职公告,中国太保资讯,05-10 18:16
1806,0,中国太保05月10日资金揭秘,资金解密,05-10 16:12
2597,3,为什么午后大盘急剧下跌，又快速拉升？为什么跌？又为,陈先生ing,05-10 15:21
1324,1,太帅了,股友enztjz,05-10 14:45
1590,1,为了拉指数也拼了,从今天开始做咸鱼,05-10 14:34
1666,2,明知道追高不好但是手好痒,橙子西米露,05-10 14:22
1680,0,中国太保5月10日盘中涨幅达5%,中国太保资讯,05-10 14:18
2601,3,这么好的机会，下周可就没有了。满仓干,我行我自在,05-10 14:17
2177,0,太保今后不会破30元。保险股依然在牛市特征中,老了唉,05-10 13:52
1714,1,是不是接到指示了，变现还算坚挺，继续努力,悲天5435,05-10 13:44
1532,0,涨到36块就走人,可爱的碧波哥,05-10 13:43
1686,3,2019.2.25，全天最低点2838.38，刚才那一下2838.39！,YY元山,05-10 13:27
1280,0,漂亮的话谁都会说，十天前就开始接盘了,ee人为牛市,05-10 13:26
2209,5,必破29元,转折是必然,05-10 11:01
3305,1,中国太保：太保安联已停止销售监管处罚产品 客户可申,财经评论,05-10 11:01
1640,3,好欠啊，刚找了点钱要补仓，结果你就红了,悲天5435,05-10 10:29
1335,2,33.20元机构在相互绞杀。,计划好去海边,05-10 10:06
1732,6,注意这是反弹,跟着呼唤去远方,05-10 09:56
1225,3,太保年线支撑果然够强，反正我尽力了，全副家当参与了,PK常好运,05-10 09:54
1213,1,人寿都成亏损股了。,我你操盘手,05-10 08:20
1606,1,中国太保05月09日获沪股通资金净买入6566.05万元，持,聚焦沪深港,05-10 08:02
1671,0,中国太保：融资净买入6180.36万元，两市排名第十（05-,财经评论,05-10 07:44
777,0,中国太保(601601)融资融券信息(05-09),财经评论,05-10 07:40
1241,2,今天建仓中国太保32.5的本，3成仓……,手心里的温柔2019,05-09 23:45
1250,2,看多帖子,信达红旗手,05-09 23:12
973,0,美股已跪汇率已跪，创业板请回话深证请回话！大A一怔,至尊達人,05-09 22:55
1818,1,2019.5.9|民政部:将引导慈善平台修订自律公约;太保安,今日保,05-09 21:15
3123,5,36.55的成本，三个月之内能回去不？,YY元山,05-09 18:52
1176,2,去年年初暴跌500点强力反弹。今年也差不多了,老了唉,05-09 17:55
1147,0,中国太保05月09日资金揭秘,资金解密,05-09 16:12
833,0,怎么成垃圾了,yuanhaisheng,05-09 15:25
1269,2,保险股业绩最差的是太保。跌的也是最多。,股友gaeB4I,05-09 14:56
745,0,nmsl[为什么],可爱的碧波哥,05-09 14:53
1234,1,应该跌的差不多了，可是没钱了55555,目标4500点,05-09 14:52
2880,10,32.1为什么争夺这么激烈，这个价有什么重要意义,玩转次新,05-09 14:50
722,0,买完就跌，果然是魔咒,股友ysP5O0,05-09 14:31
1259,3,37 的成本,青衫隐2017,05-09 14:30
771,0,一天跌一元，最好三十天跌完退市。垃圾。,计划好去海边,05-09 13:55
749,0,有病吗？,股友IS6VL5,05-09 13:47
1105,2,跌起来第一，不错不错。。[看空],晃晃小王子,05-09 13:40
866,1,啥事啊？？,股友dMHU96,05-09 13:38
1060,0,猜一猜$中国太保(SH601601)$ 这一波调整会到多少钱？,南丘之狐,05-09 13:33
811,1,又做下跌领头羊,gwmh2253,05-09 11:34
1225,0,真相只有一个，人们在乎的那个可能不是，媒体灌输给你,柴耙Zi,05-09 11:03
1210,2,601601六十万股换成水泥业绩牛！不知对否？请指教，谢,股友f5aezn,05-09 10:44
1589,5,业绩没问题，为什么这么能跌，连个像样的反弹都没有，,遇爱无缘,05-09 10:20
612,0,一刀一刀地割~,股友BzmIvp,05-09 10:09
722,0,放量下跌，击穿32，28见,股友YXWMVi,05-09 10:02
3538,17,开始股价每跌5毛 买入一笔模式,老了唉,05-09 10:00
1049,7,穷凶极恶，现在大盘是熊市吗，不算4月29号一根阳线,海阔天空952,05-09 09:58
818,2,天天垫底,向松祚火线入股,05-09 09:43
1160,4,卫国护盘,若梵,05-09 08:29
1129,0,中国太保05月08日获沪股通减仓240.87万股,聚焦沪深港,05-09 08:02
743,0,中国太保：融资净买入2701.04万元，融资余额14.24亿元,财经评论,05-09 07:49
3233,0,中国太保(601601)融资融券信息(05-08),中国太保资讯,05-09 07:40
1965,5,33.03买入的我，能活下去吗？求解,陈先生ing,05-08 16:17
1354,1,中国太保05月08日资金揭秘,资金解密,05-08 16:12
844,0,金叉再加仓。,股友hVR79o,05-08 15:26
1146,1,已经跌麻木了，反弹都没有，只能装死不管了。[摊手],幸运神降临,05-08 15:14
892,0,人总会遇到挫折，会有低潮，会有不被人理解的时候，会,柴耙Zi,05-08 15:02
710,0,什么时候是个头啊,十九遇你,05-08 14:48
834,0,跌了九天了，还没有止跌企稳,股友2BdkiB,05-08 14:44
3562,0,中国太平洋保险（集团）股份有限公司关于监事任职资格,中国太保资讯,05-08 14:10
1371,3,涨跌没关系，我就等分红。SB机构。这样跌法我就不信你,计划好去海边,05-08 13:45
701,0,好TM垃圾,gwmh2253,05-08 13:29
2391,6,这应该可以跌倒30以下了。。[滴汗],晃晃小王子,05-08 13:23
812,0,垃圾，废物东西，留你何用，靠。,股友MxhTr69461,05-08 11:10
1553,0,阶段跌幅到位。虽然离32目标价差1元,老了唉,05-08 10:51
754,0,这狗曰的是用来砸盘的,向松祚火线入股,05-08 10:50
778,0,保险股带头砸盘[好困惑],ee人为牛市,05-08 10:47
680,0,醒醒啊,可爱的碧波哥,05-08 10:38
730,0,？？,可爱的碧波哥,05-08 10:38
720,0,有钱的可以加了感觉,n141904675826681,05-08 10:30
722,0,什么情况啊天天跌,向松祚火线入股,05-08 10:10
948,2,出去旅游一圈了，这个煞笔还在演猴戏,海阔天空952,05-08 10:04
546,0,平安，人保都是向上走的。就你独树一帜。,木乃伊3,05-08 10:02
1090,0,中国太保05月07日获沪股通加仓104.98万股,聚焦沪深港,05-08 08:02
833,0,中国太保：融资净买入712.32万元，融资余额13.97亿元,财经评论,05-08 07:49
2874,0,中国太保(601601)融资融券信息(05-07),中国太保资讯,05-08 07:39
4386,4,忍住下周再看吧！ 小兵一再建议大家休息别玩了，很多,阳山小兵031,05-08 06:27
1052,1,再跌四个点就回到平台了,罗素鸡,05-07 23:49
2893,9,太保回踩过激了但也是好事,田野12,05-07 21:46
4559,1,601601:中国太保关于监事任职资格获中国银保监会核准,中国太保资讯,05-07 18:36
1255,0,《积善之家，必有余庆》 南怀瑾说—— 心缺良善，言行,柴耙Zi,05-07 16:22
925,0,中国太保05月07日资金揭秘,资金解密,05-07 16:11
1527,7,有谁知道什么时候分红？分红前还想进点货。,口水股市行情,05-07 15:27
678,0,我只关注什么时候分红？,口水股市行情,05-07 15:27
606,0,竞价还低一毛多卖,股友3eu6vZ,05-07 15:03
649,0,什么意思 ,一个不老的股民,05-07 14:34
1259,4,今天33.5买入，祝我好运！,股友ysP5O0,05-07 14:29
726,0,太保买入十天了，一直在跌，无语了,股友fkVmc6,05-07 14:23
2329,9,37.02的成本5600股，这下被套不知道撒时候解套了[哭],幸运神降临,05-07 14:16
1467,4,到底作的什么孽？,目标4500点,05-07 13:08
1038,1,这就是买绩优股的下场,向松祚火线入股,05-07 11:24
674,0,亏你还是权重~,Po_Po,05-07 10:58
4843,22,《以史为鉴，银行股的补涨逻辑这下说透了》,二条的孤单,05-07 09:34
1107,3,原来只是中国股市在大跌！,股友Hd5g0S,05-07 09:14
2940,0,太保构建“保险 健康管理”生态圈,财经评论,05-07 08:37
821,0,目前只有沉住气，再观望，再急跌，就加仓，急反弹，就,股友hVR79o,05-07 08:15
1006,0,中国太保05月06日获沪股通减仓60.29万股,聚焦沪深港,05-07 08:02
801,0,中国太保：融资净偿还2902.37万元，融资余额13.9亿元,财经评论,05-07 07:53
3198,2,中国太保(601601)融资融券信息(05-06),中国太保资讯,05-07 07:42
1762,11,价值投资,顶礼地藏王菩萨,05-07 05:55
822,0,降准大利好｜低价绩优贵阳银行 A股生态现真正巨变逐步,白色行动,05-06 20:53
1141,3,一个上身赤裸的人与一具骷髅来到阎王殿，阎王问上身赤,向松祚火线入股,05-06 18:09
1015,0,中国太保05月06日资金揭秘,资金解密,05-06 16:11
838,1,坚持就是胜利,十九遇你,05-06 14:43
1922,3,最后的50万进去了，等反弹了,目标4500点,05-06 13:30
820,0,其实炒股很简单，就是一个字“熬”，只要咬紧牙关，坚,向松祚火线入股,05-06 13:11
737,0,今天这是要跌停的节奏,晃晃小王子,05-06 11:26
3250,0,中国太保一季度净利54.79亿元 同比增长46%,中国太保资讯,05-05 07:56
2593,1,601601“砂石骨料”毛利逼近五粮液！水泥企业价值将重,股友f5aezn,05-02 19:18
2150,0,毛利逼近五粮液！水泥企业价值将重估！,股友f5aezn,05-02 16:43
2749,1,记住｜真正的“喝酒吃药”第一股 独一无二的稀缺性 业,蓝色天空A1,05-01 18:14
3606,6,这票小心了[大笑][大笑][大笑],和光同塵,05-01 11:32
4201,5,银保监会主席郭树清：近期拟推出12条对外开放新措施！,六峰山脚下,05-01 10:55
2702,0,中国太保04月30日获沪股通减仓97.99万股,聚焦沪深港,05-01 08:02
1056,0,中国太保：融资净买入745.62万元，融资余额14.19亿元,财经评论,05-01 07:53
3589,0,中国太保(601601)融资融券信息(04-30),中国太保资讯,05-01 07:41
2411,0,业绩不错，所以我还是打算下周见红就跑。今年踩了很多,罗素鸡,04-30 22:14
2473,1,猪头庄,目标4500点,04-30 18:04
5559,1,三大指数4月红盘收官结束连日调整 五一节后A股继续反,财华社,04-30 17:11
2394,0,中国太保04月30日资金揭秘,资金解密,04-30 16:14
7152,35,我觉得太保还得折腾两个月，才能上涨,股友hVR79o,04-30 16:00
15468,0,2019年一季报点评：业绩稳定增长，寿险新单,中国太保资讯,04-30 15:37
2461,3,不想看，垃圾,十九遇你,04-30 15:20
2265,0,下周的策略依然是见红就跑，全面收缩。保证,罗素鸡,04-30 15:06
15523,0,一季报点评：产险较快增长，投资端向好,中国太保资讯,04-30 15:01
3739,1,两个股东在默默地吸纳。,我行我自在,04-30 14:42
2163,0,绿了很难翻红，红了很容易翻绿,遇爱无缘,04-30 14:28
2440,2,太保就是把散户的无知与庄家的贪婪演绎的淋,计划好去海边,04-30 13:26
1494,1,哆哆嗦嗦，磨磨唧唧，这是又在洗36以上的人,悲天5435,04-30 13:12
1224,0,哈哈哈，太保还要跌的。。,晃晃小王子,04-30 13:06
1272,1,令人叹息的太保,泄气股民,04-30 11:36
945,0,还是一句老话！骯髒,昔别海岸,04-30 11:03
4051,1,中国太保一季度实现净利润54.8亿元 同比增,中国太保资讯,04-30 10:58
1189,3,这两天没空，这个傻b涨得比人少，跌的比人,海阔天空952,04-30 10:53
937,0,不急，耐心的等你下来，我接你！,一个苹果3,04-30 10:52
961,0,认定了价值就坚守，剩下的交给市场，是金子,计划好去海边,04-30 10:48
878,0,真的是太给我面子了，今天早上我一加仓就猛,旺旺旺鸿运来,04-30 10:31
1217,4,吓死你的走势，让你迷失方向！,好好先生9588,04-30 10:26
797,0,这下脑袋被砸的嗡嗡了,打瞌睡的狮子,04-30 10:18
1954,3,今年和去年的股市相似。前高后低,老了唉,04-30 10:16
709,0,尼玛，缺货，就尼玛跌，艹尼玛。,股友MxhTr69461,04-30 10:12
1663,5,有病吧？这么砸什么意思？狗庄,目标4500点,04-30 09:54
1063,0,中国太保一季度净利增46.1% 总资产破1.4万,国联安基金,04-30 09:34
12729,0,点评报告：投资驱动业绩增长，新单有望逐季,中国太保资讯,04-30 09:23
1048,0,中国太保04月29日获沪股通加仓43.61万股,聚焦沪深港,04-30 08:03
829,0,中国太保：连续3日融资净偿还累计6863.43万,财经评论,04-30 07:48
3444,2,中国太保(601601)融资融券信息(04-29),中国太保资讯,04-30 07:41
10480,0,负债端改善可期，投资提振利润高增,中国太保资讯,04-30 00:00
858,0,烤，银座股份市值28亿，现金流9亿，打压重,捂3年过百万,04-29 22:34
4979,24,成本37，持股未动。[护城河][看多],夜雨英剑,04-29 20:09
968,0,明天继续上攻，走出一道道防线，我看好你。,股友MxhTr69461,04-29 18:56
1503,2,出了这么多研报，这是明天要大幅补跌的节奏,三力仕,04-29 16:44
2544,4,上证50中要出两个翻倍股，才能稳定，我们认,小灰灰2号,04-29 16:16
1025,0,中国太保04月29日资金揭秘,资金解密,04-29 16:14
908,0,游玩几日回来，太保[献花][献花][献花],森林米木八人,04-29 16:09
853,0,大家放心吧，坚决持有或买入,目标4500点,04-29 15:49
948,0,在击穿3000点故事股一地鸡毛,田野12,04-29 15:05
2258,1,港股已经绿了。,我行我自在,04-29 14:52
11976,0,2019年一季报点评：主动调整产品结构，寿险,中国太保资讯,04-29 14:22
1021,1,大盘前段时间牛市因人保而短期结束，想要继,股友4l7wEw,04-29 14:14
835,0,死庄。尼玛去死吧！,股友MxhTr69461,04-29 14:05
1653,1,太保布局“保险+健康管理” 透露健康医疗战,国联安基金,04-29 14:02
2057,0,港股都没涨。看来外资是极度不认可季报,我行我自在,04-29 13:58
11135,0,业绩符合预期，渠道结构保持优异,中国太保资讯,04-29 13:55
1783,0,量能不济，该跑就跑吧。,我行我自在,04-29 13:42
813,0,被一群脑残的庄家玩坏了。,计划好去海边,04-29 13:36
9774,5,三大保险公司一季度净利润暴增 A股添柴加火,新华保险资讯,04-29 13:16
1598,2,要买低价绩优股 A股生态现真正巨变逐步向国际价值接轨,红色伟业A,04-29 11:42
764,0,太保不如平安！看看平安升的速度！垃圾太保,天天涨发财,04-29 11:31
1608,0,37把底仓全部卖光。35见,我行我自在,04-29 11:30
1262,4,你可不要涨停啊，那就完蛋了,田野12,04-29 11:16
705,0,一绝而上，加油哈！[鼓掌],股友sXUsn2,04-29 11:16
467,0,新高很快的哦，哈哈,目标4500点,04-29 11:14
12583,0,2019年Q1净利润同比+46%，优于预期，代理人,中国太保资讯,04-29 10:59
694,0,连跌六七个工作日，今天回光返照套人？,天天涨发财,04-29 10:57
732,0,感觉还是保险股安全，就算大盘反弹它也是急,horryholly,04-29 10:24
1576,6,持有是最佳方案,田野12,04-29 10:14
10974,0,寿险新单期待后续发力，投资端改善推动净利,中国太保资讯,04-29 10:05
440,0,可以了，买,目标4500点,04-29 09:53
1475,0,已全部卖出，坚决看空节后行情,我行我自在,04-29 09:52
738,0,奇观奇观今日机构200亿扫货染料双寡头龙盛,染料寡头龙盛闰土,04-29 09:41
1402,0,所有的业务不是老二就是老三，没前途呀,我行我自在,04-29 09:40
677,0,高开低走，尾盘跌成狗，黑天鹅事件满天飞，,金牌888888888,04-29 09:37
12868,1,大股东继续增持，1季度财险表现抢眼,中国太保资讯,04-29 09:34
454,0,这么好的业绩就是不涨，主力牛。,计划好去海边,04-29 09:31
1381,0,开踢了,我行我自在,04-29 09:31
11465,0,开门红新单增速乏力，投资及准备金释放拉动,中国太保资讯,04-29 09:25
2362,17,本人预测在今天大盘不跌的前提下，太保涨百,旺旺旺鸿运来,04-29 07:19
777,0,中国太保：融资净偿还567.85万元，融资余额,财经评论,04-29 07:10
5282,1,中国太保一季度净利同比增长46%,中国太保资讯,04-29 01:49
6107,0,价值改善仍有空间，投资收益维持稳健,中国太保资讯,04-29 00:00
4727,0,新单增速短期下滑 投资收益改善,中国太保资讯,04-29 00:00
